2568;15.10.2025 10:56;P-03;Linia 2;OP-008;Bagietka;178,05;45,35;21,1;57,7;16,33;PARTIA-1149;OK;STANDARD
2569;24.09.2025 05:09;P-03;Piec rezerwowy;OP-006;Bagietka;172,13;32,4;23,4;30,3;19,29;PARTIA-9602;OK;PREMIUM
2597;9.09.2025 10:47;P-02;Piec rezerwowy;OP-014;Bagietka;172,47;37,28;23,2;51,1;21,07;PARTIA-2225;OK;STANDARD
2602;17.09.2025 13:00;P-07;Piec rezerwowy;OP-005;Bagietka;171;38,3;23,6;47,9;20,52;PARTIA-1973;OK;PREMIUM
2606;17.09.2025 11:21;P-09;Piec rezerwowy;OP-008;Bagietka;186,75;31,34;26,2;59,2;19,38;PARTIA-1683;OK;STANDARD
2608;17.10.2025 17:32;P-06;Linia 2;OP-007;Bagietka;200,18;28,54;24,4;47,4;18,08;PARTIA-4731;ODPAD KRYTYCZNY;---
2618;13.09.2025 18:11;P-03;Piec rezerwowy;OP-008;Bagietka;178,8;32,53;24;22,8;20,53;PARTIA-1716;OK;PREMIUM
2619;3.10.2025 10:20;P-06;Piec rezerwowy;OP-006;Bagietka;162,33;31,4;22;49,6;21,68;PARTIA-3125;OK;STANDARD
2623;15.09.2025 18:39;P-08;Linia 1;OP-012;Bagietka;182,03;40,63;21,7;51,3;21,02;PARTIA-5795;OK;STANDARD
2624;24.08.2025 21:13;P-04;Linia 1;OP-009;Bagietka;169,46;41,44;23;48,4;20,22;PARTIA-9870;OK;STANDARD
2625;30.08.2025 09:23;P-09;Piec główny;OP-002;Bagietka;184,47;35,3;23,7;57,5;17,59;PARTIA-7731;OK;STANDARD
2627;8.10.2025 23:50;P-03;Piec rezerwowy;OP-014;Bagietka;182,47;44,9;26,7;53,5;21,02;PARTIA-4453;OK;STANDARD
2630;19.10.2025 11:56;P-08;Piec główny;OP-014;Bagietka;183,61;37,18;26,8;43,8;19,19;PARTIA-5554;OK;PREMIUM
2642;4.09.2025 09:15;P-03;Piec główny;OP-015;Bagietka;193,14;34,01;23,4;58,3;14,78;PARTIA-5495;OK;STANDARD
2643;30.08.2025 07:59;P-02;Linia 1;OP-004;Bagietka;189,97;36,94;25;47,6;18,65;PARTIA-7465;OK;STANDARD
2644;11.09.2025 18:08;P-01;Linia 1;OP-010;Bagietka;195,52;32,63;25,2;46,9;15,16;PARTIA-5403;OK;STANDARD
2648;2.09.2025 02:11;P-01;Piec główny;OP-008;Bagietka;172,06;36,04;21,4;15,2;22,53;PARTIA-8867;OK;PREMIUM
2651;24.08.2025 18:20;P-03;Linia 1;OP-005;Bagietka;173,4;33,8;24,3;49,5;22,35;PARTIA-9108;OK;PREMIUM
2655;27.09.2025 02:44;P-01;Linia 1;OP-012;Bagietka;152,84;29,55;21,9;63,3;20,43;PARTIA-1264;ODPAD KRYTYCZNY;---
2660;15.10.2025 08:13;P-02;Linia 2;OP-011;Bagietka;182;32,33;23,8;32,7;22,38;PARTIA-3344;OK;PREMIUM
2661;13.09.2025 06:27;P-01;Linia 1;OP-006;Bagietka;194,74;32,45;25,3;42,1;24,19;PARTIA-7686;OK;STANDARD
2663;18.09.2025 11:15;P-03;Piec główny;OP-006;Bagietka;178,21;33,31;22,3;49,5;21,95;PARTIA-3458;OK;PREMIUM
2670;9.09.2025 19:06;P-09;Linia 2;OP-009;Bagietka;176,72;30,32;22;53,5;20,38;PARTIA-5410;OK;STANDARD
2674;26.09.2025 01:37;P-08;Linia 2;OP-012;Bagietka;178,68;35,93;24;48,4;24,76;PARTIA-2305;OK;PREMIUM
2675;23.08.2025 06:46;P-06;Piec główny;OP-009;Bagietka;191,3;37,68;25;46,4;21,01;PARTIA-8932;OK;STANDARD
2682;5.10.2025 20:01;P-03;Linia 2;OP-002;Bagietka;176,37;38,17;24,4;47;16,89;PARTIA-8698;OK;PREMIUM
2689;10.09.2025 05:49;P-08;Linia 2;OP-012;Bagietka;176,52;26,5;25;50,9;21,44;PARTIA-8816;OK;STANDARD
2694;14.10.2025 00:40;P-04;Linia 2;OP-005;Bagietka;185,28;28,03;23,2;55,5;21,57;PARTIA-1791;OK;STANDARD
2695;18.10.2025 17:53;P-10;Linia 2;OP-009;Bagietka;169,72;39,35;24,4;40;19,2;PARTIA-6288;OK;STANDARD
2704;8.10.2025 12:28;P-01;Piec rezerwowy;OP-006;Bagietka;184,53;32,58;23,4;57,3;20,99;PARTIA-7987;OK;STANDARD
2708;18.10.2025 05:34;P-02;Piec rezerwowy;OP-014;Bagietka;180,92;38,16;26,8;55;18,56;PARTIA-2908;OK;STANDARD
2716;9.09.2025 18:43;P-03;Linia 2;OP-012;Bagietka;183,18;36,33;21,8;36,1;22,12;PARTIA-3159;OK;PREMIUM
2721;24.08.2025 03:10;P-08;Piec rezerwowy;OP-009;Bagietka;191,6;40,76;22,7;52,6;19;PARTIA-4799;OK;STANDARD
2723;6.09.2025 12:43;P-10;Linia 2;OP-006;Bagietka;162,28;33,98;22,1;42,5;22,94;PARTIA-2581;OK;STANDARD
2726;6.10.2025 02:42;P-08;Piec główny;OP-006;Bagietka;196,52;27,5;23,7;48,2;19,88;PARTIA-7522;OK;STANDARD
2730;23.09.2025 20:48;P-01;Linia 1;OP-009;Bagietka;179,08;40,7;23,6;53,6;17,48;PARTIA-6203;OK;STANDARD
2732;8.09.2025 04:33;P-05;Piec główny;OP-015;Bagietka;181,28;37,28;23,1;35,9;19,86;PARTIA-8954;OK;PREMIUM
2733;5.10.2025 15:46;P-04;Piec główny;OP-006;Bagietka;211,15;38,61;24,8;38,7;15,82;PARTIA-8334;ODPAD KRYTYCZNY;---
2737;22.09.2025 13:59;P-02;Linia 1;OP-013;Bagietka;180,14;23,55;25,6;45;20,23;PARTIA-2039;OK;STANDARD
2738;24.08.2025 07:39;P-01;Piec rezerwowy;OP-009;Bagietka;194,23;32,07;23,8;63,9;17,83;PARTIA-9773;OK;STANDARD
2740;6.10.2025 18:34;P-05;Piec rezerwowy;OP-013;Bagietka;168,01;24,67;20,9;39,1;22,64;PARTIA-6431;OK;STANDARD
2743;9.09.2025 05:22;P-08;Piec rezerwowy;OP-001;Bagietka;189,14;26,5;27,2;55,7;19,02;PARTIA-5939;OK;STANDARD
2750;14.10.2025 07:33;P-07;Piec główny;OP-009;Bagietka;258,59;57,8;23,3;39,4;44,56;PARTIA-5490;ODPAD KRYTYCZNY;---
2751;3.10.2025 02:01;P-08;Piec główny;OP-004;Bagietka;188,97;32,68;24,1;51,8;20,16;PARTIA-8723;OK;STANDARD
2755;4.10.2025 09:14;P-08;Linia 2;OP-012;Bagietka;185,78;31,66;27,1;49,2;13,64;PARTIA-9955;OK;STANDARD
2772;27.08.2025 01:27;P-07;Piec główny;OP-007;Bagietka;188,75;41,54;20,8;43,5;16,9;PARTIA-2926;OK;STANDARD
2783;28.08.2025 19:37;P-09;Piec rezerwowy;OP-015;Bagietka;202,18;35,08;23,8;60,7;22,2;PARTIA-1231;ODPAD KRYTYCZNY;---
2785;19.10.2025 02:08;P-10;Linia 1;OP-012;Bagietka;166,44;32,56;25,2;41,3;18,88;PARTIA-7607;OK;STANDARD
2787;16.10.2025 04:58;P-02;Piec rezerwowy;OP-012;Bagietka;174,7;26,3;23;38,3;19,27;PARTIA-3921;OK;STANDARD
2789;5.10.2025 01:04;P-10;Linia 2;OP-011;Bagietka;180,01;34,99;25,3;50,2;15,08;PARTIA-5542;OK;STANDARD
2806;15.09.2025 05:23;P-01;Linia 1;OP-010;Bagietka;184,96;33,77;24,2;43,9;24,04;PARTIA-2541;OK;PREMIUM
2815;20.10.2025 15:27;P-01;Piec główny;OP-008;Bagietka;179,07;32,93;22,7;41,5;24,12;PARTIA-2597;OK;PREMIUM
2831;22.08.2025 23:15;P-07;Piec rezerwowy;OP-004;Bagietka;170,2;37,98;23,7;63,8;16,5;PARTIA-4264;OK;STANDARD
2833;15.10.2025 12:19;P-05;Linia 2;OP-002;Bagietka;191,26;31,25;23;61,8;19,07;PARTIA-6957;OK;STANDARD
2836;4.10.2025 21:49;P-10;Linia 2;OP-004;Bagietka;178,21;29,61;21,1;47,6;22,7;PARTIA-5729;OK;STANDARD
2847;30.08.2025 02:45;P-07;Piec rezerwowy;OP-008;Bagietka;153,02;33,48;25,6;51,3;20,71;PARTIA-7114;ODPAD KRYTYCZNY;---
2864;4.09.2025 18:20;P-07;Linia 1;OP-013;Bagietka;191,34;34,22;26,3;45,4;24,29;PARTIA-7956;OK;STANDARD
2865;22.09.2025 17:07;P-10;Piec główny;OP-007;Bagietka;177,4;26,59;23,3;43,5;22,53;PARTIA-9000;OK;STANDARD
2867;10.09.2025 13:18;P-04;Linia 1;OP-006;Bagietka;162,27;39,67;24,4;55,1;19,1;PARTIA-9215;OK;STANDARD
2870;23.08.2025 01:01;P-05;Piec główny;OP-007;Bagietka;172,21;32,48;23;45,7;20,74;PARTIA-7292;OK;PREMIUM
2871;19.09.2025 02:56;P-03;Piec rezerwowy;OP-007;Bagietka;178,1;36,02;22,7;39,3;18,82;PARTIA-6096;OK;PREMIUM
2874;3.09.2025 04:17;P-02;Piec główny;OP-008;Bagietka;182,7;43,24;25,9;52,6;23,92;PARTIA-2661;OK;STANDARD
2894;13.10.2025 14:32;P-07;Linia 1;OP-015;Bagietka;194,04;43,17;22,2;34,6;16,75;PARTIA-8504;OK;STANDARD
2897;17.09.2025 17:57;P-07;Piec główny;OP-009;Bagietka;176,96;38,01;24,7;50,5;19,58;PARTIA-5947;OK;STANDARD
2903;16.09.2025 02:31;P-05;Piec rezerwowy;OP-012;Bagietka;174,78;36,18;24,2;38,9;18,57;PARTIA-9217;OK;PREMIUM
2906;17.10.2025 10:34;P-07;Piec rezerwowy;OP-011;Bagietka;175,87;35,9;24,4;37,4;23,83;PARTIA-5375;OK;PREMIUM
2911;19.09.2025 21:23;P-06;Linia 1;OP-006;Bagietka;181,96;38,53;22,8;35,8;23,73;PARTIA-8280;OK;PREMIUM
2913;25.08.2025 04:48;P-03;Linia 2;OP-011;Bagietka;167,65;42,77;24,3;47,1;25,26;PARTIA-7601;OK;STANDARD
2924;29.09.2025 18:49;P-07;Linia 2;OP-009;Bagietka;190,25;29,57;23,5;48,3;23,3;PARTIA-4567;OK;STANDARD
2925;15.10.2025 23:38;P-07;Linia 1;OP-015;Bagietka;180,3;32,4;22,6;53,8;18,23;PARTIA-6950;OK;STANDARD
2928;16.09.2025 20:46;P-08;Linia 2;OP-013;Bagietka;176,97;38,06;26,9;46,4;24,3;PARTIA-8363;OK;PREMIUM
2939;4.09.2025 21:01;P-04;Piec rezerwowy;OP-006;Bagietka;179,32;37,79;27,4;25,5;20,61;PARTIA-2061;OK;PREMIUM
2953;28.08.2025 15:45;P-04;Piec główny;OP-005;Bagietka;186,57;24,53;22,1;32,5;16,75;PARTIA-2213;OK;STANDARD
2969;1.09.2025 11:26;P-07;Piec główny;OP-001;Bagietka;176,12;28,54;26,2;40,5;16,82;PARTIA-4683;OK;STANDARD
2975;27.09.2025 04:09;P-06;Piec główny;OP-009;Bagietka;180,97;36,4;19,9;46,2;22,35;PARTIA-9761;OK;PREMIUM
2983;19.10.2025 20:56;P-09;Piec główny;OP-015;Bagietka;192,08;35,42;21,5;56,4;22,5;PARTIA-2196;OK;STANDARD
2991;14.10.2025 02:20;P-05;Piec rezerwowy;OP-005;Bagietka;353,28;17,63;36,6;45;6,22;PARTIA-5510;ODPAD KRYTYCZNY;---
2996;20.10.2025 09:23;P-02;Linia 2;OP-015;Bagietka;181,08;30,75;24,7;53,6;18,31;PARTIA-9824;OK;STANDARD
2998;31.08.2025 12:55;P-04;Linia 1;OP-005;Bagietka;183,69;33,43;22;51,1;23,16;PARTIA-9690;OK;STANDARD
3000;28.08.2025 04:31;P-10;Piec rezerwowy;OP-011;Bagietka;191,43;27,73;25,4;56,7;21,77;PARTIA-3562;OK;STANDARD
3002;5.10.2025 17:43;P-03;Piec rezerwowy;OP-010;Bagietka;180,73;39,58;24,5;58,6;20,63;PARTIA-9461;OK;STANDARD
3005;18.09.2025 15:17;P-06;Linia 1;OP-003;Bagietka;163,26;40,09;23,4;43,7;18,62;PARTIA-6798;OK;STANDARD
3011;19.10.2025 21:00;P-07;Linia 2;OP-013;Bagietka;180,72;39,97;28,3;50,1;20,44;PARTIA-4267;OK;STANDARD
3031;2.10.2025 13:43;P-06;Linia 2;OP-013;Bagietka;177,43;42,88;26,4;43,6;16,1;PARTIA-6468;OK;STANDARD
3040;23.09.2025 16:55;P-01;Piec rezerwowy;OP-001;Bagietka;184,35;33,42;26,1;42,1;14,28;PARTIA-7998;OK;PREMIUM
3046;6.10.2025 09:27;P-09;Piec główny;OP-006;Bagietka;175,95;32,72;24,4;45,7;24,12;PARTIA-6166;OK;PREMIUM
3058;27.08.2025 07:09;P-07;Piec główny;OP-014;Bagietka;173,19;34,06;22,8;34,8;22,7;PARTIA-6904;OK;PREMIUM
3068;14.09.2025 09:32;P-01;Piec rezerwowy;OP-008;Bagietka;173,95;39,73;24,9;46,5;17,83;PARTIA-7613;OK;PREMIUM
3070;25.09.2025 07:47;P-01;Piec główny;OP-013;Bagietka;170,95;42;24,2;33,1;22,32;PARTIA-1466;OK;STANDARD
3076;2.10.2025 06:22;P-05;Linia 2;OP-008;Bagietka;173,45;40,69;22,5;18,3;24,66;PARTIA-3100;OK;STANDARD
3080;11.10.2025 20:21;P-02;Linia 2;OP-012;Bagietka;159,96;32,46;23;35;22,15;PARTIA-2724;ODPAD KRYTYCZNY;---
3092;26.09.2025 03:30;P-09;Linia 1;OP-015;Bagietka;163,8;34,53;24,4;47,6;24,03;PARTIA-4052;OK;STANDARD
3121;27.09.2025 23:21;P-03;Linia 1;OP-002;Bagietka;180,51;34,25;22,1;43,6;19,93;PARTIA-1671;OK;PREMIUM
3128;25.09.2025 11:18;P-06;Linia 1;OP-007;Bagietka;187,94;35,86;26;40,1;17,35;PARTIA-2361;OK;STANDARD
3134;7.09.2025 20:36;P-02;Piec rezerwowy;OP-013;Bagietka;177,95;41,09;24,6;32,3;19,46;PARTIA-7911;OK;STANDARD
3135;13.10.2025 02:51;P-07;Piec główny;OP-012;Bagietka;178,99;32;20,5;37,1;20,95;PARTIA-8212;OK;PREMIUM
3139;10.09.2025 23:13;P-08;Linia 1;OP-014;Bagietka;183,85;29,96;26,7;36,2;21,31;PARTIA-6636;OK;STANDARD
3148;7.09.2025 21:53;P-06;Linia 2;OP-006;Bagietka;162,68;29,1;24,3;38,9;16,52;PARTIA-3608;OK;STANDARD
3155;21.09.2025 06:55;P-10;Piec główny;OP-010;Bagietka;194,31;39,63;24,7;31,9;16,44;PARTIA-4683;OK;STANDARD
3176;30.09.2025 18:10;P-07;Linia 2;OP-004;Bagietka;181,16;39,43;24;53,7;19,1;PARTIA-9821;OK;STANDARD
3185;28.09.2025 14:21;P-03;Linia 1;OP-002;Bagietka;183,94;35,22;24,4;51,7;22,09;PARTIA-3906;OK;STANDARD
3188;7.10.2025 06:20;P-06;Piec główny;OP-011;Bagietka;182,09;38,67;23,4;39,6;16,31;PARTIA-8401;OK;PREMIUM
3194;4.10.2025 19:07;P-03;Piec rezerwowy;OP-009;Bagietka;175,46;34,83;24,3;45,5;18,27;PARTIA-2588;OK;PREMIUM
3202;3.09.2025 12:12;P-02;Piec główny;OP-011;Bagietka;172,78;31,42;21,8;55,9;21,34;PARTIA-5034;OK;STANDARD
3207;9.09.2025 23:09;P-09;Piec rezerwowy;OP-007;Bagietka;163,74;37,08;23,3;28,3;17,03;PARTIA-6248;OK;STANDARD
3208;5.10.2025 11:31;P-03;Piec rezerwowy;OP-008;Bagietka;195,44;39,23;22,5;47;21,9;PARTIA-7984;OK;STANDARD
3210;19.09.2025 14:59;P-01;Piec główny;OP-008;Bagietka;187,73;37,88;22,4;35;20,32;PARTIA-8931;OK;STANDARD
3221;24.08.2025 00:44;P-04;Piec główny;OP-015;Bagietka;189,44;37,14;22,9;50;16,97;PARTIA-1077;OK;STANDARD
3233;27.09.2025 19:14;P-05;Linia 1;OP-009;Bagietka;180,31;32,31;25,6;36,4;16,76;PARTIA-5284;OK;PREMIUM
3243;16.10.2025 19:05;P-05;Piec rezerwowy;OP-015;Bagietka;191,43;37,67;23,5;51,8;22,69;PARTIA-8569;OK;STANDARD
3255;25.09.2025 04:24;P-10;Linia 2;OP-011;Bagietka;180,09;26,21;21,6;42,6;15,84;PARTIA-7336;OK;STANDARD
3259;16.09.2025 14:56;P-06;Piec rezerwowy;OP-004;Bagietka;195,14;37,85;23,7;53;22,89;PARTIA-3856;OK;STANDARD
3260;27.08.2025 07:29;P-07;Piec rezerwowy;OP-005;Bagietka;180,85;31,63;23,8;61,3;24,9;PARTIA-1343;OK;STANDARD
3265;10.09.2025 07:32;P-08;Linia 1;OP-006;Bagietka;178,44;40,24;24,6;54,6;24,23;PARTIA-7535;OK;STANDARD
3268;2.10.2025 13:13;P-08;Linia 2;OP-009;Bagietka;173,53;37,51;22,6;54,2;18,35;PARTIA-6028;OK;STANDARD
3270;7.10.2025 18:21;P-09;Linia 2;OP-011;Bagietka;183,43;26,33;26,4;37,4;17,62;PARTIA-7752;OK;STANDARD
3271;22.09.2025 01:49;P-01;Piec rezerwowy;OP-004;Bagietka;171,35;39,66;22,6;46,9;18,3;PARTIA-3567;OK;PREMIUM
3279;7.09.2025 08:20;P-06;Piec główny;OP-014;Bagietka;185,55;31,6;25,1;31,4;21,87;PARTIA-6844;OK;STANDARD
3282;30.08.2025 10:59;P-08;Piec rezerwowy;OP-006;Bagietka;195,62;37,43;26,3;37,4;22,79;PARTIA-5968;OK;STANDARD
3293;13.09.2025 15:46;P-05;Piec główny;OP-012;Bagietka;196,23;38,48;25,5;60,6;20,46;PARTIA-9105;OK;STANDARD
3324;1.09.2025 16:57;P-09;Linia 1;OP-001;Bagietka;182,52;31,51;21,8;80,1;21,96;PARTIA-3642;OK;STANDARD
3327;26.09.2025 19:35;P-01;Piec główny;OP-012;Bagietka;176,23;34,36;24,5;34,7;16,24;PARTIA-6922;OK;PREMIUM
3340;5.10.2025 03:23;P-08;Piec rezerwowy;OP-007;Bagietka;183,53;35,97;24,7;43,7;14,39;PARTIA-5549;OK;PREMIUM
3343;19.10.2025 18:04;P-06;Piec główny;OP-002;Bagietka;180,13;35,31;21,8;46,3;20,18;PARTIA-8810;OK;PREMIUM
3346;14.10.2025 14:18;P-01;Piec rezerwowy;OP-005;Bagietka;186,04;20,07;27,9;47,5;20,8;PARTIA-6089;OK;STANDARD
3361;19.10.2025 08:34;P-04;Piec główny;OP-011;Bagietka;167,07;36,78;23,4;38,9;20,82;PARTIA-6835;OK;STANDARD
3367;26.09.2025 05:40;P-07;Piec główny;OP-012;Bagietka;164,04;40,46;25,3;59,2;20,46;PARTIA-5276;OK;STANDARD
3373;18.10.2025 21:21;P-05;Piec rezerwowy;OP-003;Bagietka;198,86;38,04;22,9;50,1;17,98;PARTIA-1277;OK;STANDARD
3381;9.10.2025 11:49;P-02;Linia 1;OP-013;Bagietka;207,4;28,45;24,1;42,6;23,53;PARTIA-6540;ODPAD KRYTYCZNY;---
3398;18.10.2025 20:21;P-06;Linia 1;OP-004;Bagietka;204,49;33,94;26,1;44,9;25,12;PARTIA-7432;ODPAD KRYTYCZNY;---
3403;10.09.2025 18:20;P-10;Linia 1;OP-014;Bagietka;185,28;31,23;24,1;40,5;15,42;PARTIA-8598;OK;STANDARD
3405;10.10.2025 06:18;P-04;Piec główny;OP-009;Bagietka;175,61;29,38;25,3;35,2;18,19;PARTIA-1202;OK;STANDARD
3411;11.10.2025 10:43;P-10;Piec główny;OP-001;Bagietka;194,8;31,4;25,2;50,8;21,31;PARTIA-1000;OK;STANDARD
3415;16.09.2025 00:20;P-07;Piec główny;OP-011;Bagietka;168,72;37,57;24;38;23,39;PARTIA-1573;OK;STANDARD
3416;23.09.2025 22:39;P-02;Piec rezerwowy;OP-005;Bagietka;187,62;39,93;25,1;50,8;23,47;PARTIA-8486;OK;STANDARD
3419;27.08.2025 19:52;P-08;Linia 1;OP-014;Bagietka;175,49;34,6;23,4;37,1;18,07;PARTIA-1369;OK;PREMIUM
3428;27.08.2025 19:03;P-04;Piec główny;OP-012;Bagietka;166,59;40,47;22;43,8;19,41;PARTIA-6964;OK;STANDARD
3431;27.09.2025 19:10;P-09;Piec rezerwowy;OP-009;Bagietka;243,04;49,39;30,8;43,3;6,69;PARTIA-6681;ODPAD KRYTYCZNY;---
3432;3.09.2025 18:01;P-07;Linia 2;OP-003;Bagietka;176,3;42,56;25,5;60,1;21,73;PARTIA-8659;OK;STANDARD
3435;25.08.2025 02:26;P-10;Piec rezerwowy;OP-005;Bagietka;186,22;45,04;22,9;42,1;17,5;PARTIA-6876;OK;STANDARD
3456;29.08.2025 02:07;P-08;Linia 2;OP-001;Bagietka;184,57;40,03;23;35,7;21,94;PARTIA-6758;OK;STANDARD
3468;19.09.2025 12:15;P-08;Linia 2;OP-003;Bagietka;176,6;34,9;24,4;50,4;23,87;PARTIA-3666;OK;STANDARD
3479;16.09.2025 01:30;P-02;Piec główny;OP-002;Bagietka;173,96;33,7;25,4;53,4;18,5;PARTIA-6859;OK;STANDARD
3488;10.09.2025 01:25;P-01;Piec rezerwowy;OP-005;Bagietka;168,47;33,54;25,9;35,4;19,3;PARTIA-4992;OK;STANDARD
3502;3.10.2025 10:30;P-06;Linia 2;OP-005;Bagietka;181,59;43,45;25;63,4;13,68;PARTIA-8610;OK;STANDARD
3503;29.09.2025 21:31;P-06;Linia 1;OP-005;Bagietka;173,32;33,55;25,7;27,5;23,16;PARTIA-8699;OK;PREMIUM
3506;17.10.2025 13:13;P-06;Piec główny;OP-009;Bagietka;183,15;34,84;20,9;45,8;16,27;PARTIA-5394;OK;PREMIUM
3510;2.09.2025 10:09;P-09;Linia 2;OP-011;Bagietka;170,99;31,04;25;57;19,9;PARTIA-5323;OK;STANDARD
3523;1.09.2025 00:26;P-08;Linia 2;OP-007;Bagietka;178,88;28,42;22,7;30,6;18,12;PARTIA-2956;OK;STANDARD
3524;10.09.2025 20:08;P-03;Piec główny;OP-003;Bagietka;177,61;32,88;24,2;28;25,35;PARTIA-1892;OK;PREMIUM
3525;3.09.2025 08:00;P-01;Piec główny;OP-014;Bagietka;185,52;38,17;24,8;61,9;27,13;PARTIA-2760;OK;STANDARD
3536;10.09.2025 09:08;P-03;Piec rezerwowy;OP-015;Bagietka;177,37;30,08;22,7;41,6;18,52;PARTIA-2759;OK;PREMIUM
3546;1.09.2025 03:34;P-06;Linia 2;OP-006;Bagietka;171,64;30,47;23,7;55,8;26,47;PARTIA-5075;OK;STANDARD
3552;24.09.2025 10:16;P-05;Piec rezerwowy;OP-006;Bagietka;170,37;24,46;26,6;50,2;20,48;PARTIA-7006;OK;STANDARD
3558;14.10.2025 06:05;P-05;Linia 2;OP-003;Bagietka;159,35;33,08;28,4;45,5;18,1;PARTIA-4047;ODPAD KRYTYCZNY;---
3561;22.08.2025 16:55;P-10;Piec rezerwowy;OP-011;Bagietka;175,2;29,8;22,3;57,6;18,07;PARTIA-9977;OK;STANDARD
3581;25.08.2025 03:05;P-07;Linia 1;OP-007;Bagietka;178,93;29,88;23,1;36,9;24,22;PARTIA-1391;OK;STANDARD
3585;8.09.2025 03:17;P-04;Linia 2;OP-015;Bagietka;187,51;38,17;25,6;45,7;21,84;PARTIA-8975;OK;STANDARD
3586;8.10.2025 00:23;P-07;Linia 2;OP-008;Bagietka;180,68;32,06;21,7;44,9;21,63;PARTIA-4353;OK;PREMIUM
3588;26.09.2025 03:03;P-03;Piec główny;OP-015;Bagietka;183,07;26,37;22,5;40,2;16,52;PARTIA-7128;OK;STANDARD
3590;4.10.2025 02:25;P-02;Linia 1;OP-010;Bagietka;183,05;35,22;26,7;50,5;19,54;PARTIA-9397;OK;STANDARD
3596;26.08.2025 22:33;P-07;Linia 2;OP-006;Bagietka;161,42;33,9;24,1;35;16,64;PARTIA-6350;OK;STANDARD
3607;16.09.2025 00:08;P-02;Piec główny;OP-003;Bagietka;164,11;36,1;27,9;25,8;18,96;PARTIA-8907;OK;STANDARD
3619;7.09.2025 22:14;P-07;Linia 1;OP-010;Bagietka;175,35;37,16;27,2;39,6;21,26;PARTIA-2329;OK;PREMIUM
3623;13.10.2025 00:56;P-06;Piec główny;OP-006;Bagietka;177,99;30,43;21,4;62,3;18,92;PARTIA-4861;OK;STANDARD
3625;23.09.2025 07:12;P-07;Piec rezerwowy;OP-007;Bagietka;188,39;33,64;24,3;48,6;25,59;PARTIA-4985;OK;STANDARD
3626;7.09.2025 09:01;P-10;Piec rezerwowy;OP-013;Bagietka;170,76;27,87;26,4;44,6;20,22;PARTIA-3608;OK;STANDARD
3641;23.08.2025 01:56;P-08;Linia 2;OP-013;Bagietka;332,46;20,52;15,1;34;39,93;PARTIA-9337;ODPAD KRYTYCZNY;---
3650;10.10.2025 04:02;P-08;Piec główny;OP-011;Bagietka;188,29;37,97;24,6;30,1;22,1;PARTIA-3564;OK;STANDARD
3660;19.09.2025 12:10;P-06;Linia 1;OP-013;Bagietka;174,68;32,58;24,2;40,1;19,65;PARTIA-1044;OK;PREMIUM
3667;2.09.2025 03:34;P-08;Piec rezerwowy;OP-015;Bagietka;191,77;26,25;24,3;39,3;14,06;PARTIA-4651;OK;STANDARD
3686;4.10.2025 16:16;P-06;Piec główny;OP-013;Bagietka;184,86;29,2;24,9;58,2;21,86;PARTIA-3890;OK;STANDARD
3697;17.09.2025 01:46;P-06;Piec główny;OP-007;Bagietka;170,39;31,48;21,3;41,6;19,78;PARTIA-8593;OK;PREMIUM
3708;10.09.2025 12:45;P-03;Piec główny;OP-015;Bagietka;191,48;38,01;20,4;58,2;24,3;PARTIA-2857;OK;STANDARD
3709;8.09.2025 13:59;P-02;Linia 1;OP-005;Bagietka;183,24;39,49;23,3;57,7;17,04;PARTIA-3027;OK;STANDARD
3711;8.10.2025 19:12;P-04;Linia 1;OP-001;Bagietka;163,44;35,46;22,1;31;20,38;PARTIA-9868;OK;STANDARD
3743;10.10.2025 05:39;P-05;Linia 1;OP-003;Bagietka;157,8;37,37;24,7;50,6;16,72;PARTIA-3900;ODPAD KRYTYCZNY;---
3745;14.10.2025 22:54;P-02;Linia 2;OP-010;Bagietka;185,55;33,81;26,3;25;23,04;PARTIA-5967;OK;STANDARD
3751;8.09.2025 10:11;P-09;Piec główny;OP-005;Bagietka;165,51;39,14;26,7;55,1;13,44;PARTIA-9462;OK;STANDARD
3762;27.08.2025 04:21;P-01;Linia 1;OP-014;Bagietka;196,39;40,01;28,2;65,8;18,95;PARTIA-8723;OK;STANDARD
3775;2.09.2025 09:56;P-04;Linia 2;OP-013;Bagietka;170,87;36,72;23,9;40,6;17,33;PARTIA-2639;OK;PREMIUM
3777;4.10.2025 14:29;P-01;Linia 1;OP-007;Bagietka;179,1;37,51;25,4;46,8;19,85;PARTIA-8411;OK;PREMIUM
3792;6.09.2025 15:08;P-03;Linia 2;OP-010;Bagietka;191,42;40,96;21,7;42,3;22,98;PARTIA-6172;OK;STANDARD
3800;8.10.2025 18:39;P-02;Piec główny;OP-004;Bagietka;176,3;33,63;26;39,6;18,28;PARTIA-9602;OK;PREMIUM
3801;29.08.2025 02:40;P-09;Linia 1;OP-002;Bagietka;200,04;33,3;27,1;34;18,67;PARTIA-6440;ODPAD KRYTYCZNY;---
3815;11.10.2025 17:33;P-10;Linia 2;OP-011;Bagietka;173,77;30,21;20;46,7;18,38;PARTIA-9046;OK;PREMIUM
3817;13.09.2025 14:35;P-05;Piec główny;OP-009;Bagietka;185,51;35,09;24,4;48,4;23,7;PARTIA-7216;OK;STANDARD
3824;26.09.2025 12:01;P-06;Piec główny;OP-006;Bagietka;185,8;30,3;24,6;51,2;22,04;PARTIA-6081;OK;STANDARD
